LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
YOQ1A647O2,38,15940,136836,738,50,4,9.53,60,0.65,Master's,Unemployed,Divorced,Yes,Yes,Auto,Yes,1
ZZMLSRDINE,66,27229,39895,770,62,4,21.68,60,0.15,Master's,Part-time,Single,Yes,Yes,Home,Yes,0
0KP9ROG7MK,23,124304,173376,528,13,2,6.0,12,0.55,Bachelor's,Full-time,Single,No,Yes,Other,No,1
V2WT2ROXN5,29,117386,122500,390,92,2,10.28,12,0.43,High School,Full-time,Divorced,No,No,Home,No,0
UXCCHXU41R,34,73815,121541,322,12,4,16.29,24,0.49,PhD,Unemployed,Married,No,Yes,Other,No,0
6F3RNHTW9Y,43,83920,183280,361,56,4,10.1,12,0.88,Master's,Unemployed,Married,Yes,Yes,Other,Yes,0
KGO0G44RLV,18,52883,64030,791,104,3,14.57,24,0.12,Bachelor's,Part-time,Married,No,Yes,Other,No,0
SQAS72C1VR,60,48742,236665,637,24,4,10.05,60,0.33,Bachelor's,Unemployed,Divorced,Yes,Yes,Home,Yes,0
4OJGKXRJ9R,47,51312,53244,557,83,2,17.72,36,0.76,Bachelor's,Unemployed,Single,Yes,Yes,Auto,No,0
3E1SLR5898,39,139362,212732,498,66,1,7.9,48,0.4,High School,Part-time,Divorced,No,Yes,Auto,No,0
HAE1SP7YHF,22,33744,41393,445,75,1,18.95,60,0.73,Master's,Part-time,Divorced,Yes,No,Home,Yes,0
4DA5N1KZXK,55,57815,167356,793,58,2,21.95,48,0.76,High School,Part-time,Single,No,No,Business,No,0
SPXX2INHVN,18,97883,144034,556,34,2,21.04,36,0.35,High School,Full-time,Married,Yes,Yes,Auto,No,0
ZQE01NECRB,54,51112,133033,394,17,1,18.06,60,0.72,PhD,Full-time,Divorced,No,Yes,Education,Yes,0
DAI2B5K540,56,50986,50444,732,45,1,20.67,36,0.29,Bachelor's,Part-time,Married,Yes,Yes,Education,Yes,0
NITSTR6XV8,42,15698,160567,410,108,3,4.3,24,0.19,Bachelor's,Part-time,Divorced,No,Yes,Education,Yes,0
BID72Z72F5,61,74467,130693,843,21,2,13.34,12,0.33,PhD,Unemployed,Divorced,Yes,No,Auto,Yes,0
P9XWOND3HV,61,123118,96026,558,51,1,17.05,12,0.84,High School,Self-employed,Married,Yes,Yes,Other,No,0
1215XJWRO9,67,123898,29343,309,115,2,3.45,48,0.12,PhD,Unemployed,Divorced,No,Yes,Auto,Yes,0
ZPEV2QRVEG,38,102826,150163,826,60,2,4.3,24,0.4,PhD,Full-time,Divorced,Yes,Yes,Home,No,0
LWM5WA6HX2,30,118096,92636,404,2,1,11.56,60,0.82,PhD,Unemployed,Married,No,Yes,Home,No,0
5WTX3GJHQ7,66,110730,11643,844,66,4,6.17,60,0.68,PhD,Full-time,Single,Yes,Yes,Home,No,0
MJE06X49GA,51,126245,29265,506,103,3,9.9,36,0.87,High School,Unemployed,Divorced,Yes,No,Business,Yes,0
78OVNDPPO7,50,131836,84236,449,24,2,11.07,12,0.51,Bachelor's,Part-time,Single,No,No,Home,No,0
VXH2TIP8UD,52,59625,95741,533,103,1,16.22,48,0.4,PhD,Self-employed,Single,No,Yes,Other,No,0
XHSUW3GESD,39,83667,196590,443,8,3,5.72,48,0.68,High School,Unemployed,Married,No,No,Other,No,0
7QO69BPSLF,36,41448,228668,513,80,4,12.07,36,0.68,Bachelor's,Full-time,Single,Yes,Yes,Business,Yes,1
AXSVU4I571,51,102532,173724,845,63,1,10.5,60,0.65,PhD,Unemployed,Married,No,Yes,Auto,Yes,1
EJE57GORB9,32,145903,112028,329,113,3,24.29,36,0.83,PhD,Part-time,Single,Yes,Yes,Home,Yes,0
2OVJ93AHUY,35,17262,223852,809,111,2,17.74,48,0.8,High School,Part-time,Married,No,No,Education,No,1
N3A2KIJ7Y0,18,43912,65281,358,23,4,19.81,24,0.57,Bachelor's,Self-employed,Married,No,Yes,Auto,Yes,0
OUNZOU4QOJ,21,73461,52650,499,41,2,5.66,60,0.4,Bachelor's,Part-time,Single,Yes,No,Home,Yes,0
DCLD54NUFG,44,22795,84092,455,27,2,9.87,12,0.55,High School,Self-employed,Divorced,Yes,Yes,Other,No,0
UGGMXJISDG,68,92616,15921,815,13,1,4.33,48,0.24,PhD,Self-employed,Single,Yes,No,Auto,No,0
5UEF9C2DEP,55,15552,220992,771,48,2,24.81,12,0.87,Bachelor's,Part-time,Married,No,Yes,Auto,Yes,1
KZC5J2LYTR,45,147524,39292,561,95,4,21.21,48,0.82,Bachelor's,Part-time,Single,No,No,Home,No,0
F48IDQVSGK,18,48816,42450,713,88,1,23.35,36,0.14,Master's,Part-time,Married,No,Yes,Business,Yes,0
ETMW5CP7ZY,45,74279,164105,398,27,4,7.77,24,0.48,Bachelor's,Unemployed,Divorced,No,No,Home,No,0
IVZNAIMBBS,44,99783,104368,765,41,1,18.02,48,0.64,Bachelor's,Full-time,Single,Yes,Yes,Auto,Yes,0
HYVLDFTWIO,43,114209,241356,598,16,3,19.28,60,0.48,High School,Unemployed,Single,No,No,Business,Yes,0
5380QC7T6J,42,143574,235814,798,114,2,21.99,24,0.57,High School,Full-time,Divorced,Yes,Yes,Auto,No,0
DNFBU49F5R,53,144672,46366,699,39,2,20.21,24,0.7,Bachelor's,Self-employed,Single,No,No,Home,Yes,0
E0P0P3L7PH,66,42408,142594,557,6,4,20.69,24,0.48,High School,Unemployed,Divorced,Yes,Yes,Home,Yes,0
NA323LLF3D,36,45919,63120,473,108,1,13.37,48,0.13,Bachelor's,Self-employed,Married,No,Yes,Education,No,0
K9NYP3F8OH,41,68725,169911,639,98,2,23.1,36,0.41,PhD,Unemployed,Divorced,No,Yes,Education,No,0
H09GSQ8J61,28,93604,44835,799,57,4,10.79,12,0.75,Bachelor's,Part-time,Single,No,No,Education,No,0
YATM712YCB,41,123704,159658,385,106,3,24.15,12,0.89,Master's,Unemployed,Divorced,No,Yes,Home,Yes,0
QZFPZJB2LL,59,123923,182283,371,52,2,16.32,24,0.89,Bachelor's,Part-time,Single,Yes,Yes,Auto,Yes,0
MA8WVPX398,48,40941,42001,471,30,1,5.46,24,0.47,PhD,Self-employed,Married,No,No,Business,No,0
Q5WIP9COU9,51,119860,164819,356,110,1,15.41,24,0.37,Master's,Unemployed,Married,Yes,No,Education,Yes,0
K6I0JOAMBQ,64,71085,174756,810,113,2,15.58,12,0.79,Bachelor's,Part-time,Married,No,Yes,Other,Yes,0
3GJ4OIEVPU,32,15461,110667,517,95,1,5.66,36,0.82,Master's,Part-time,Married,No,No,Auto,Yes,0
Y516LFYCWD,51,33346,60855,366,38,1,7.51,12,0.5,Bachelor's,Part-time,Divorced,Yes,No,Auto,No,0
MQT7EB8XZ3,60,99211,39155,509,12,4,5.88,60,0.53,High School,Full-time,Single,No,No,Education,Yes,0
E6JUT52VHH,41,27626,36817,372,20,2,10.26,36,0.88,Bachelor's,Part-time,Single,Yes,Yes,Business,No,0
P1U8J5LZY4,56,106979,141262,697,8,4,5.67,12,0.82,High School,Part-time,Single,No,No,Home,Yes,0
NOMAQP7Q03,67,39327,15517,781,67,2,16.36,12,0.64,High School,Self-employed,Single,No,Yes,Education,Yes,0
MCYLAK28BB,46,116842,108619,842,76,3,13.32,36,0.61,Master's,Full-time,Divorced,Yes,Yes,Auto,No,0
6R7FRY2N8D,69,107310,18802,520,59,4,12.93,48,0.36,Master's,Self-employed,Divorced,No,Yes,Business,Yes,0
5XVSM2JT8A,69,106227,74819,310,1,4,11.39,48,0.59,Master's,Full-time,Divorced,Yes,No,Education,Yes,0
61DWUJP892,47,41913,132142,813,60,2,15.13,12,0.33,PhD,Part-time,Divorced,Yes,No,Business,No,0
TRJW9FCE1Q,43,67345,50444,372,85,1,16.33,48,0.24,Bachelor's,Full-time,Married,Yes,No,Auto,Yes,0
LWDER8XF82,20,136424,210652,543,7,2,7.14,48,0.69,Bachelor's,Self-employed,Single,Yes,Yes,Home,Yes,0
C86QD5PD1E,63,51828,72849,678,23,2,5.49,48,0.54,Bachelor's,Full-time,Married,No,Yes,Education,Yes,0
NT94N5AV5J,26,123031,82363,761,4,1,22.71,12,0.47,Bachelor's,Full-time,Single,Yes,Yes,Home,No,0
TDZLP2A0N7,40,108716,135908,697,41,2,24.14,12,0.8,PhD,Self-employed,Divorced,Yes,Yes,Business,No,1
J9FS4451JE,61,82386,190345,653,37,1,22.94,24,0.64,PhD,Unemployed,Divorced,Yes,No,Other,No,0
MX37G9LRA5,62,78912,147092,634,17,4,12.97,24,0.62,PhD,Full-time,Divorced,Yes,Yes,Home,No,0
QE0T99I73B,19,58236,75306,620,18,1,11.64,12,0.3,Master's,Unemployed,Married,No,Yes,Business,No,0
TBRP1TZWUO,55,17531,214541,629,42,4,5.94,60,0.25,PhD,Full-time,Divorced,Yes,No,Home,Yes,0
ZX3X3NJT2Z,23,146601,237684,557,116,1,14.77,48,0.39,Master's,Full-time,Single,No,Yes,Auto,No,0
4KSG52IGJ0,55,47073,198030,378,39,1,15.01,60,0.87,High School,Part-time,Divorced,No,No,Education,Yes,1
ENM3TC9U7D,36,73746,6198,838,112,2,23.71,12,0.83,Bachelor's,Part-time,Single,No,No,Education,No,0
YSAKVHCQDP,40,25639,28384,519,5,2,20.45,60,0.6,High School,Self-employed,Divorced,Yes,No,Other,No,0
JSQTZW4NND,58,35641,234098,734,66,2,21.16,36,0.67,Bachelor's,Part-time,Single,No,No,Auto,Yes,1
RET4XPS1FH,18,17549,71474,656,21,2,7.36,60,0.61,Master's,Unemployed,Married,No,Yes,Auto,Yes,0
0XQ035DTQU,67,128833,181225,730,83,3,19.25,60,0.74,Master's,Self-employed,Divorced,Yes,Yes,Auto,Yes,0
FISVIPS384,34,145359,5687,492,36,2,23.08,24,0.13,PhD,Unemployed,Single,No,No,Home,No,0
BS6QHUS3Z7,61,140605,196104,483,14,2,6.85,24,0.62,Bachelor's,Self-employed,Divorced,No,No,Other,Yes,0
9LZ4EV6QDR,25,146671,57859,485,91,1,6.31,36,0.34,Bachelor's,Unemployed,Married,No,Yes,Auto,No,0
1MAPO4G1XX,47,38767,236209,561,40,4,14.19,12,0.76,High School,Self-employed,Single,Yes,Yes,Home,No,1
GH96P65NU9,37,45863,181583,709,61,4,6.19,60,0.48,High School,Self-employed,Married,No,No,Home,No,0
BAMDWZUYRJ,65,23581,56007,538,24,2,17.59,24,0.75,PhD,Full-time,Married,Yes,Yes,Education,Yes,0
4OGAJK53GG,35,42711,219869,783,25,3,22.11,12,0.66,High School,Self-employed,Single,Yes,No,Auto,No,0
GSU1YB8C8K,65,129039,67052,459,43,4,22.04,36,0.17,PhD,Unemployed,Divorced,No,No,Auto,No,0
6ALBCFMST9,30,68568,211803,492,31,3,9.64,48,0.25,Master's,Unemployed,Divorced,Yes,Yes,Education,Yes,0
G8YDK2X7X8,57,16773,133267,407,118,3,6.19,24,0.77,PhD,Full-time,Single,No,Yes,Education,No,0
9MS4DXKQGA,52,65412,179517,701,49,2,21.8,60,0.18,High School,Unemployed,Married,No,No,Other,No,1
59SDGUF41Z,44,57544,177310,824,106,2,22.2,24,0.88,High School,Part-time,Single,No,No,Auto,No,0
SFZCUYR282,20,36250,100874,404,40,3,5.34,24,0.72,Bachelor's,Unemployed,Single,No,Yes,Other,Yes,0
D80RSV07ID,41,104671,158765,588,58,1,12.48,24,0.44,Master's,Part-time,Married,Yes,Yes,Other,Yes,0
JGTUC951F6,46,75822,189305,461,44,3,6.4,60,0.45,PhD,Part-time,Single,Yes,No,Education,No,0
SO3Q6Q9XPQ,62,78074,95547,717,114,3,8.62,36,0.52,Bachelor's,Part-time,Divorced,Yes,Yes,Education,No,0
PTYIQ7RAWT,19,31470,63913,593,5,3,23.64,48,0.73,Master's,Full-time,Married,Yes,No,Education,No,0
124EOYMSP0,24,48014,168426,427,65,2,13.77,12,0.8,Master's,Unemployed,Married,No,Yes,Business,No,0
YTMS0E9605,62,75673,101426,748,80,3,24.43,24,0.25,Master's,Self-employed,Divorced,No,Yes,Business,No,0
20VUKHIQM9,42,66037,39033,771,41,4,22.17,48,0.87,High School,Unemployed,Single,Yes,Yes,Home,No,1
Z8NIRHKT9I,52,19061,196887,680,115,2,10.87,36,0.11,Master's,Full-time,Single,No,Yes,Home,Yes,0
ME9XPPEWWM,29,136505,119090,457,114,2,13.4,12,0.87,PhD,Self-employed,Divorced,Yes,Yes,Home,No,0
QPZ45XPB4I,56,99556,175099,446,21,2,24.62,24,0.55,High School,Part-time,Married,No,Yes,Home,No,0
W6LQUS1CHJ,68,135750,171550,756,95,1,12.13,12,0.82,PhD,Self-employed,Married,Yes,No,Other,No,0
9XEA4B5B83,68,145439,91791,378,29,3,11.58,36,0.53,Master's,Full-time,Divorced,No,Yes,Home,Yes,0
5LGBDNY5UE,36,34337,64212,493,43,3,3.87,60,0.25,Bachelor's,Full-time,Divorced,No,Yes,Auto,Yes,0
UT99B24N23,61,84572,92673,710,0,2,12.08,60,0.51,Bachelor's,Part-time,Single,Yes,Yes,Education,No,0
M0OQSYSBTR,19,67363,225782,509,63,1,4.36,36,0.72,PhD,Part-time,Divorced,No,Yes,Other,Yes,0
NEOKIVOGI6,56,75498,215079,694,39,2,4.37,60,0.88,Bachelor's,Unemployed,Single,Yes,Yes,Education,Yes,0
LG03JRJ00L,44,130530,230726,623,62,2,14.9,24,0.29,PhD,Part-time,Divorced,Yes,Yes,Business,Yes,0
KOQ4Z32TUU,45,122147,244275,312,93,4,4.72,48,0.45,Master's,Part-time,Divorced,Yes,Yes,Home,No,0
CSB18NXJ6D,52,22107,198522,459,53,3,17.98,24,0.49,High School,Part-time,Single,Yes,No,Other,No,0
LJJ4D9ODNP,65,81923,44489,425,93,1,14.15,12,0.62,Bachelor's,Full-time,Single,No,Yes,Other,No,0
SWE5VD4MY2,39,53982,189232,758,34,2,23.4,48,0.86,Bachelor's,Part-time,Married,No,Yes,Other,Yes,0
JUZD75VJZN,55,69433,129620,680,94,3,20.06,12,0.64,High School,Self-employed,Divorced,No,Yes,Auto,No,0
XP8NIBCULJ,34,94346,41203,625,40,4,24.89,24,0.77,PhD,Full-time,Single,Yes,No,Education,No,0
R7T2DSXAAW,64,101670,159686,667,107,1,13.11,12,0.39,High School,Part-time,Divorced,No,Yes,Education,No,0
59ZEKRMYEB,51,99671,223442,748,71,3,24.07,24,0.35,Master's,Full-time,Divorced,Yes,No,Other,No,1
EA2MLODY4L,50,76229,216651,513,1,2,22.0,60,0.8,Bachelor's,Part-time,Divorced,Yes,Yes,Education,Yes,0
LLUGWGAWGW,48,21442,135630,426,63,3,18.68,24,0.28,Bachelor's,Unemployed,Divorced,Yes,Yes,Home,Yes,0
X7EEFY9KAS,22,114500,100998,728,22,3,14.33,12,0.47,PhD,Unemployed,Divorced,Yes,Yes,Other,No,0
G9PKT7OHIR,29,66128,223007,490,73,2,2.77,24,0.86,Master's,Unemployed,Married,Yes,No,Home,No,0
ZIQQG9DAZS,28,53863,188661,578,64,2,19.99,48,0.69,Master's,Full-time,Divorced,No,Yes,Education,No,0
Y55OFR4V8A,42,115793,93131,773,41,4,18.69,12,0.3,Master's,Self-employed,Divorced,No,Yes,Auto,No,0
RQSF4755IE,52,96854,218131,594,90,3,4.15,12,0.22,High School,Self-employed,Divorced,No,Yes,Auto,Yes,0
YVI2N396EC,66,68806,37368,609,57,2,22.0,48,0.3,High School,Unemployed,Divorced,No,No,Other,No,0
MKA2QJH9CX,35,136459,177623,778,8,2,24.29,48,0.42,Bachelor's,Unemployed,Divorced,No,Yes,Education,No,1
7JP745T3CC,57,66222,163095,511,84,3,23.6,48,0.12,PhD,Part-time,Divorced,No,No,Auto,Yes,0
8CYS3BJX6Y,25,130994,176512,809,16,4,19.83,12,0.88,Master's,Part-time,Married,No,No,Other,Yes,0
8M6RP2FIRH,57,142556,7457,738,27,1,17.52,24,0.17,Bachelor's,Self-employed,Divorced,Yes,No,Auto,No,0
OTC3OFWFEO,32,54194,165683,800,84,2,16.39,36,0.19,Bachelor's,Self-employed,Married,No,No,Auto,Yes,0
XN8VX8DSJE,31,113099,145364,603,105,2,9.55,24,0.79,Master's,Unemployed,Single,Yes,Yes,Home,Yes,0
G1PE1XYMFB,68,80976,108515,672,61,1,3.04,36,0.61,PhD,Full-time,Married,No,Yes,Auto,No,0
KASDCHO7P6,23,61515,83687,433,117,2,23.86,24,0.23,Bachelor's,Full-time,Single,No,Yes,Education,No,1
1EEUKROXIW,24,50957,243644,672,42,1,12.44,12,0.77,Master's,Unemployed,Single,Yes,Yes,Education,Yes,0
JJLXGPGRAX,37,74574,15368,383,77,2,6.13,36,0.51,Master's,Part-time,Married,No,No,Auto,No,0
1V6CLB3UGF,32,121317,139633,342,99,1,17.48,36,0.82,PhD,Part-time,Divorced,Yes,Yes,Business,Yes,0
IRDR48G500,27,35726,170979,796,109,1,2.11,48,0.65,High School,Part-time,Divorced,No,Yes,Business,Yes,0
NZBEGKMX00,67,90880,18434,699,9,3,2.6,24,0.11,PhD,Full-time,Married,No,No,Other,Yes,0
HL3E7DC8QN,59,42623,124878,372,97,2,19.68,48,0.37,Master's,Unemployed,Single,No,No,Business,Yes,0
JZEL6X13O6,56,124726,157387,651,39,4,16.19,24,0.12,High School,Self-employed,Married,No,Yes,Auto,No,0
HU2FWQ43Q8,49,91666,168575,700,91,4,21.19,48,0.83,PhD,Part-time,Married,Yes,Yes,Business,Yes,0
DL3W3EUICL,33,41178,90462,719,107,4,16.66,12,0.52,High School,Part-time,Single,No,No,Auto,Yes,0
KZ4ZOREGYA,42,108833,182776,567,6,1,14.55,36,0.84,PhD,Full-time,Married,No,Yes,Education,Yes,0
CN0JBVAQND,33,52777,226988,579,99,2,11.54,48,0.47,Bachelor's,Part-time,Married,Yes,Yes,Education,Yes,1
8V1010QXBI,38,77013,196038,612,110,3,7.79,48,0.6,Master's,Part-time,Married,No,Yes,Home,Yes,0
QP13HI30XA,65,130185,220930,681,44,2,18.38,60,0.27,High School,Self-employed,Married,No,No,Other,No,0
5WG3ZR9PBB,55,148256,246992,428,34,1,7.24,60,0.5,Master's,Unemployed,Married,Yes,Yes,Home,No,0
LUXUELV9T0,62,34172,61938,783,103,1,11.43,36,0.54,Master's,Part-time,Divorced,No,Yes,Education,Yes,0
0NU9811348,26,101084,122586,413,19,2,5.82,48,0.67,Bachelor's,Part-time,Divorced,Yes,Yes,Business,Yes,0
7B2R3XQILU,27,25201,160826,720,57,3,12.1,36,0.62,High School,Self-employed,Single,Yes,No,Other,Yes,1
1ZMWGNNZ1N,57,138965,79434,726,61,2,10.22,48,0.73,Master's,Part-time,Divorced,No,Yes,Auto,Yes,0
THYS3QTDGF,19,107407,189489,756,93,3,13.41,60,0.85,PhD,Self-employed,Single,No,Yes,Auto,Yes,0
MSM1SOXX9Z,58,102495,31879,708,62,1,11.33,12,0.74,High School,Part-time,Married,No,Yes,Other,Yes,0
DK0GENM07F,41,46618,78697,378,15,4,16.09,60,0.19,Master's,Full-time,Single,No,Yes,Business,No,1
FEHFMUNBWZ,19,19458,50213,458,107,3,18.58,60,0.8,High School,Full-time,Married,Yes,No,Business,Yes,0
1QR3MZSZXK,56,48440,162428,324,115,3,21.17,12,0.16,High School,Self-employed,Divorced,No,Yes,Auto,No,0
J6D1DA0ZKO,28,124130,141327,393,112,4,3.52,60,0.47,Bachelor's,Self-employed,Divorced,Yes,No,Education,Yes,0
ELPO23P8BO,49,77410,222380,475,10,4,16.36,36,0.4,Master's,Unemployed,Single,Yes,No,Business,Yes,0
XCBRCRM7VA,43,47045,184122,422,113,3,2.15,12,0.75,High School,Self-employed,Divorced,No,Yes,Other,Yes,1
QFHFRXY0AZ,41,124338,176452,810,83,4,22.6,12,0.56,Master's,Part-time,Single,No,Yes,Home,No,0
8YNW1KLJPY,61,113638,74692,648,98,1,16.32,24,0.63,Master's,Full-time,Divorced,No,No,Home,Yes,0
GSDZMBQBC4,31,141241,244353,531,23,3,10.35,60,0.22,High School,Part-time,Divorced,Yes,No,Auto,Yes,0
B8HEDXAV11,59,21442,161212,366,80,1,7.21,48,0.2,High School,Unemployed,Married,No,Yes,Business,No,0
87HWOT9A0A,21,78848,151097,445,118,4,16.05,36,0.76,PhD,Unemployed,Married,No,No,Other,No,0
OJ7WQ2QPC1,30,64461,190614,585,55,2,21.19,12,0.67,PhD,Part-time,Single,No,No,Education,Yes,0
OLMC487Y7H,54,130493,216521,425,27,3,24.62,48,0.3,Bachelor's,Unemployed,Divorced,Yes,Yes,Auto,No,0
6RZ50HZ076,56,23935,98322,575,46,4,19.78,24,0.76,PhD,Unemployed,Divorced,Yes,Yes,Business,No,0
QVHLTLJXD6,38,121844,235941,674,39,2,17.27,12,0.21,High School,Unemployed,Single,Yes,No,Auto,No,0
O1U3VVP0IW,69,77371,174696,445,68,2,8.94,48,0.29,PhD,Part-time,Divorced,No,Yes,Home,No,0
PTCQIPEZMO,51,76733,152306,442,92,1,17.59,48,0.27,High School,Unemployed,Single,Yes,No,Auto,Yes,0
UVSPOE4QE6,69,98066,132236,645,103,3,10.59,60,0.39,Master's,Full-time,Divorced,Yes,No,Business,No,0
JNSDF3H9D6,21,30820,163054,332,84,3,19.45,48,0.7,High School,Full-time,Single,No,Yes,Business,No,0
TU0C28G87R,45,26186,154074,613,68,2,16.81,48,0.67,Bachelor's,Full-time,Married,Yes,Yes,Other,Yes,0
BCC77JT4VY,32,96774,172936,345,96,2,6.22,12,0.5,PhD,Full-time,Married,Yes,No,Auto,Yes,0
DZGW6MHZBK,29,70596,57555,558,40,3,8.23,36,0.63,Bachelor's,Part-time,Divorced,Yes,Yes,Education,Yes,0
MM847OOLYD,34,31533,134949,576,99,4,14.68,36,0.2,PhD,Full-time,Divorced,No,No,Other,Yes,0
77C4J2VD7N,36,29835,193523,317,25,1,17.41,60,0.44,PhD,Part-time,Married,No,Yes,Education,Yes,1
O79Y5Z4CNJ,42,144326,18199,784,9,2,14.76,60,0.53,PhD,Part-time,Single,Yes,No,Auto,Yes,0
5O3V71019A,44,119695,35607,374,85,1,8.98,24,0.85,High School,Part-time,Married,No,No,Education,No,0
6DECQUOEAI,44,40468,62979,816,59,2,21.16,48,0.72,High School,Part-time,Divorced,Yes,No,Education,Yes,0
LCML74XBJZ,61,112588,8023,822,83,2,19.72,36,0.65,Bachelor's,Self-employed,Divorced,No,Yes,Business,Yes,0
P08TXJJBXL,68,76902,137910,741,83,3,17.74,24,0.21,Master's,Part-time,Married,Yes,Yes,Business,No,0
KMUNNJTVHL,47,81442,53382,313,55,4,14.17,12,0.5,Master's,Full-time,Divorced,Yes,Yes,Auto,Yes,0
T03CYCISMF,26,67969,244959,507,4,2,4.45,36,0.26,Bachelor's,Unemployed,Married,Yes,No,Auto,No,0
D0SPV2P4C8,60,61216,243960,459,44,3,19.11,36,0.55,High School,Full-time,Single,No,No,Home,No,0
JH6BWIWKI2,40,143428,23346,485,79,3,24.67,48,0.72,Bachelor's,Unemployed,Married,No,No,Auto,Yes,0
PA8VD9L8VU,64,55843,242504,772,83,4,7.67,24,0.59,Master's,Part-time,Divorced,No,No,Home,No,1
A29XY64VNH,49,117042,146801,362,62,3,11.64,12,0.39,Bachelor's,Unemployed,Married,Yes,Yes,Home,No,0
M2Y2FRLX1H,57,87945,42910,556,115,2,19.15,48,0.65,Master's,Self-employed,Single,No,Yes,Business,Yes,0
J5V2JA28BQ,60,36476,10491,507,116,4,13.62,12,0.35,High School,Self-employed,Married,No,No,Home,No,0
GYZTD7K1DN,42,18524,63935,302,47,2,16.42,24,0.64,High School,Full-time,Married,Yes,Yes,Education,Yes,0
KXPPWO38G3,50,133757,188775,751,116,1,9.96,60,0.19,High School,Self-employed,Single,No,No,Home,Yes,0
1NHR4RBK8G,35,98100,217896,631,119,2,2.96,48,0.4,Bachelor's,Part-time,Single,No,Yes,Education,No,0
31YR3QFK6C,40,55941,99497,500,74,3,20.55,24,0.23,PhD,Part-time,Married,Yes,No,Business,No,0
YEB8XHW0FB,53,129295,31809,804,39,3,23.25,48,0.71,Master's,Unemployed,Divorced,Yes,Yes,Auto,No,0
H3PEAQRMMD,46,106821,67653,735,17,3,11.17,36,0.4,High School,Part-time,Divorced,Yes,No,Education,Yes,0
OSJFI8T6BC,21,106949,12550,438,12,3,2.14,12,0.86,Bachelor's,Part-time,Single,No,No,Other,Yes,0
5TD28LCTUH,41,110593,124910,790,21,3,2.47,48,0.11,Bachelor's,Unemployed,Married,Yes,Yes,Auto,No,0
YXC6G7X448,55,131437,77094,504,90,3,15.85,36,0.24,PhD,Full-time,Married,Yes,No,Auto,No,0
JZ7JYE3S3D,58,86366,21016,456,49,4,4.98,48,0.38,PhD,Unemployed,Married,No,Yes,Auto,No,0
79HRLOFBHO,66,101032,187750,513,74,3,22.53,60,0.41,High School,Full-time,Divorced,No,Yes,Other,Yes,0
8JY3Z1S020,65,26827,34822,626,59,1,5.34,60,0.61,PhD,Part-time,Divorced,Yes,Yes,Home,No,0
A3PLN75G36,51,131853,122162,654,119,2,15.41,60,0.3,Bachelor's,Full-time,Divorced,No,Yes,Business,Yes,0
HW9A4FSS5X,44,82489,161479,790,119,2,16.3,24,0.18,PhD,Self-employed,Married,Yes,No,Business,Yes,0
GR6BHV9TCA,66,109412,92031,436,58,2,3.2,12,0.27,Master's,Unemployed,Married,No,No,Home,Yes,0
I1IM78SZNG,28,28261,20858,806,112,4,15.62,48,0.86,Master's,Unemployed,Divorced,Yes,No,Business,No,0
ANNCPNCOI2,37,148194,77910,303,63,4,6.85,48,0.8,High School,Part-time,Married,No,Yes,Auto,No,0
C26LLME7H3,27,56358,132441,701,19,2,9.38,24,0.35,High School,Full-time,Divorced,No,No,Home,No,1
MSVKDMIEVA,63,121943,71064,435,18,1,3.42,24,0.23,PhD,Part-time,Divorced,Yes,No,Other,Yes,0
CQ96H2RJQV,56,118482,34761,538,71,3,6.42,24,0.14,Bachelor's,Part-time,Single,No,No,Auto,Yes,0
7K7KCAUCPS,24,78029,93785,769,53,2,3.04,24,0.1,Bachelor's,Self-employed,Single,No,No,Education,No,0
RYPV8J25E9,61,109713,27585,342,81,2,7.04,60,0.66,Master's,Full-time,Divorced,No,No,Other,Yes,0
ZUJ6I708WW,47,59991,228474,732,84,4,10.72,60,0.12,High School,Part-time,Married,Yes,No,Auto,No,0
VML0MYXD9E,41,40024,127817,376,40,1,14.31,24,0.21,PhD,Self-employed,Married,No,Yes,Business,No,0
7EAI0SDQYS,63,57252,140985,776,89,2,17.71,36,0.3,Bachelor's,Full-time,Divorced,Yes,Yes,Education,Yes,0
YWY30SPS09,43,95413,90008,369,51,1,13.29,12,0.38,PhD,Full-time,Married,No,Yes,Other,Yes,0
V98VKW4JFA,67,97764,14601,728,38,1,14.64,24,0.58,Bachelor's,Full-time,Divorced,No,Yes,Other,Yes,0
7PQ8SBE57T,56,64921,205835,594,69,1,22.33,60,0.87,High School,Part-time,Divorced,Yes,No,Education,No,0
GKI5BGH5RZ,64,57945,132842,511,88,4,3.7,60,0.16,Master's,Self-employed,Single,Yes,Yes,Education,Yes,0
ATDRGL6O1Q,27,113428,59243,844,101,2,20.87,12,0.17,Master's,Full-time,Married,No,No,Auto,No,0
8P89X0UTGF,29,96950,71552,832,52,1,16.28,12,0.88,Bachelor's,Full-time,Married,No,Yes,Home,Yes,0
2LSMHJ9QWU,62,16525,113802,528,5,3,13.25,36,0.32,Bachelor's,Part-time,Divorced,Yes,Yes,Auto,Yes,0
OIX4YUOGDZ,41,65355,34825,586,24,3,10.46,36,0.81,PhD,Unemployed,Divorced,Yes,Yes,Education,Yes,0
