LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
NLFSVMC4RU,44,57401,94795,758,85,3,15.22,24,0.32,High School,Part-time,Divorced,Yes,Yes,Education,No,0
B7ZWTCTUGH,56,22262,85447,828,106,1,13.99,36,0.26,High School,Full-time,Married,No,Yes,Education,No,0
8J0AYRE8SQ,64,118469,238822,551,85,4,11.13,60,0.53,High School,Self-employed,Single,Yes,Yes,Business,Yes,0
CWXDDRH1AH,30,17489,165595,847,29,3,10.44,48,0.11,Master's,Full-time,Married,No,Yes,Business,Yes,1
1TCZ9Z1CEH,67,30527,106414,757,78,4,8.38,12,0.79,Bachelor's,Part-time,Divorced,Yes,No,Home,Yes,0
WWXMT1I16W,52,141544,139975,729,44,2,23.11,36,0.77,Master's,Self-employed,Divorced,Yes,No,Auto,No,0
VFVTRZ28RE,69,89677,249675,577,6,3,23.38,48,0.11,Master's,Full-time,Single,No,No,Home,Yes,0
KOD1T3N2FF,20,148384,249814,424,117,4,2.92,60,0.64,Bachelor's,Part-time,Divorced,No,No,Home,No,0
DVSZIGG945,35,36708,54609,716,3,3,20.41,24,0.83,PhD,Full-time,Single,Yes,No,Other,No,1
054T60YMGN,50,120409,138464,689,8,3,7.23,12,0.35,High School,Unemployed,Divorced,No,Yes,Other,Yes,0
HT1WS4LLPI,39,53736,131011,733,42,3,12.12,48,0.11,PhD,Part-time,Divorced,No,No,Auto,No,0
1OWSUPAHWZ,30,129537,212880,424,62,2,21.23,24,0.63,Bachelor's,Self-employed,Divorced,Yes,Yes,Home,Yes,0
ETUGESNG9W,61,63880,130970,775,105,3,11.6,60,0.52,PhD,Self-employed,Divorced,Yes,No,Education,Yes,0
3Y92WB7NVP,61,126232,18090,847,96,3,12.21,36,0.37,PhD,Part-time,Single,No,Yes,Business,Yes,0
1KA57FA36W,58,38512,96739,563,43,2,15.78,24,0.19,High School,Part-time,Single,Yes,No,Home,Yes,0
3OFP5LHONN,26,42410,45387,360,79,2,23.51,36,0.6,PhD,Full-time,Married,No,No,Auto,No,0
N1RN4YG1KT,19,89985,20944,551,73,2,12.14,24,0.46,Master's,Unemployed,Single,Yes,Yes,Other,No,0
5R55F9JV8H,52,66412,33071,476,98,1,8.79,12,0.75,High School,Unemployed,Divorced,Yes,No,Education,No,0
MTW18M6P2H,59,97794,15247,586,56,3,19.89,36,0.34,PhD,Part-time,Single,Yes,Yes,Education,Yes,0
J31N7TW99Z,25,53996,50416,491,56,2,15.53,48,0.32,PhD,Unemployed,Single,Yes,No,Home,Yes,1
I4XIOTH55L,46,18861,49056,533,35,4,21.7,60,0.15,Master's,Full-time,Single,No,No,Other,Yes,0
21S4G94YW1,33,126648,191243,804,37,3,15.0,48,0.35,PhD,Unemployed,Married,Yes,Yes,Home,No,1
A7WA9F1X8V,67,57465,232484,810,67,2,12.0,24,0.67,Master's,Unemployed,Single,No,Yes,Home,Yes,0
VFX8UQH31K,23,22462,235358,543,64,3,6.99,36,0.15,PhD,Unemployed,Single,Yes,Yes,Other,No,0
GNNHHKG35X,36,134100,37190,536,38,3,4.95,48,0.22,Bachelor's,Self-employed,Single,Yes,No,Business,No,0
X0F1460L59,53,137875,29575,774,36,2,5.49,36,0.56,PhD,Unemployed,Single,Yes,No,Home,No,0
OMDX1H8T7M,55,126482,20192,597,55,3,4.55,24,0.18,Master's,Part-time,Married,No,No,Business,Yes,0
271UYMW4I3,66,35164,211664,718,48,2,4.38,24,0.21,High School,Full-time,Divorced,Yes,No,Other,Yes,0
7LNT6SBWCA,58,80571,130927,727,43,1,4.9,48,0.15,Master's,Unemployed,Single,Yes,Yes,Home,Yes,0
MSRDHJILGN,52,95479,86191,363,58,4,15.83,60,0.43,High School,Full-time,Single,Yes,No,Home,Yes,0
V192U60SOT,59,23779,190855,370,30,2,14.97,48,0.86,Master's,Part-time,Single,Yes,No,Education,No,0
2DRA5FHLFV,21,121143,212997,479,39,4,7.55,24,0.13,PhD,Full-time,Married,Yes,No,Home,Yes,0
KJ5HEJ88XL,27,92619,170658,478,85,4,10.76,60,0.88,Bachelor's,Self-employed,Single,Yes,No,Auto,No,1
YS8K54GSBB,38,16360,171051,558,95,3,13.4,60,0.39,High School,Part-time,Single,Yes,No,Auto,No,1
75AQ88K4FG,55,34051,237019,711,115,2,13.7,24,0.26,Bachelor's,Self-employed,Married,Yes,Yes,Business,No,0
2MCVYGA18C,36,90553,65969,506,118,1,20.35,24,0.87,PhD,Full-time,Married,No,Yes,Other,Yes,0
OMGKEZXL67,33,28624,30794,543,38,4,24.15,48,0.79,PhD,Full-time,Single,No,Yes,Home,No,0
MWBVD92YCG,25,57596,30593,467,37,2,4.61,24,0.64,Bachelor's,Part-time,Married,No,No,Auto,No,0
X60265WN32,41,58312,86144,544,53,1,17.71,36,0.88,PhD,Unemployed,Single,Yes,Yes,Business,Yes,0
RLKU5TCE92,60,63007,107576,630,35,3,12.7,12,0.53,PhD,Full-time,Divorced,Yes,No,Other,No,0
WFNNC1LAXA,41,95978,26796,835,49,4,20.99,24,0.41,Bachelor's,Full-time,Single,No,Yes,Other,No,0
1FD6PNSX5E,32,75577,214379,728,51,1,7.91,24,0.7,Bachelor's,Full-time,Married,Yes,Yes,Home,Yes,0
RN2MTZKB5J,67,146470,35764,582,24,3,9.88,24,0.51,Bachelor's,Unemployed,Divorced,No,No,Home,No,0
PE6OXK3MJE,32,94491,15273,357,51,3,10.54,12,0.28,Bachelor's,Part-time,Divorced,Yes,Yes,Home,Yes,1
2SE6EUAEPL,27,83594,151407,505,63,3,9.36,36,0.57,Bachelor's,Part-time,Divorced,Yes,Yes,Auto,Yes,1
18CKNUPWBG,38,70219,82179,758,18,2,10.54,60,0.84,Master's,Full-time,Single,Yes,No,Other,Yes,0
MK9LYN6MFQ,44,79034,7771,580,38,4,24.02,36,0.47,Master's,Part-time,Married,Yes,Yes,Education,No,0
GRKOK2CKF8,49,20558,220630,361,29,2,2.82,60,0.51,High School,Full-time,Divorced,Yes,Yes,Other,Yes,1
7ARNTGEJ17,49,50410,48490,653,65,2,17.68,36,0.83,PhD,Unemployed,Single,Yes,Yes,Education,Yes,0
KUPOI64SCA,38,88967,126057,388,57,3,8.98,36,0.69,High School,Part-time,Divorced,No,Yes,Education,No,0
F0GQFRGC7T,63,91826,233572,563,66,4,2.55,24,0.15,High School,Self-employed,Married,No,Yes,Business,Yes,0
99SOXP1973,21,93525,122675,334,49,3,10.48,36,0.52,High School,Self-employed,Married,No,No,Other,No,0
S3AGJOBJJD,45,55433,236019,449,47,3,15.06,36,0.52,Master's,Full-time,Divorced,No,No,Home,Yes,0
8862XJ8MW8,51,70696,7101,433,41,2,15.67,24,0.23,Master's,Unemployed,Single,No,No,Business,Yes,0
MIUG4QTWWS,27,41906,233483,689,49,4,18.15,60,0.15,Bachelor's,Unemployed,Married,No,No,Other,No,0
D9ABA1OWRS,21,120719,116451,727,110,4,7.9,36,0.48,PhD,Self-employed,Single,No,Yes,Education,Yes,0
1NP05OR2B8,51,115980,96535,639,30,4,13.31,36,0.37,PhD,Unemployed,Single,No,No,Home,Yes,0
EJHO1NTFO3,43,112439,85932,841,92,4,7.6,12,0.65,Master's,Self-employed,Married,No,Yes,Business,Yes,0
NUZ7NFOPJO,33,96511,127445,785,38,3,19.09,48,0.49,PhD,Self-employed,Single,Yes,Yes,Education,Yes,0
FNTB6Y9YRU,43,140950,241079,307,66,4,13.92,12,0.53,Master's,Self-employed,Single,No,No,Business,No,0
N9TX6O7F5E,34,141848,168523,503,31,4,6.98,24,0.87,Bachelor's,Unemployed,Divorced,No,Yes,Education,Yes,0
N3UO1B9CVA,23,116659,206936,801,82,3,17.13,36,0.15,Master's,Unemployed,Married,No,No,Education,Yes,0
JA7DE5CLCH,68,42906,60238,426,74,4,10.41,60,0.33,Bachelor's,Full-time,Married,No,Yes,Auto,No,0
1GQY565956,34,91466,101014,550,6,4,14.99,36,0.76,PhD,Part-time,Divorced,No,Yes,Business,Yes,0
TILD93VF13,69,42424,153269,816,43,1,17.78,48,0.11,High School,Self-employed,Single,Yes,No,Auto,Yes,0
TVVYH4BAD6,44,40480,24166,576,1,2,22.67,48,0.22,Bachelor's,Unemployed,Married,No,No,Home,Yes,0
XT8JDWX8WN,31,116911,15099,789,4,3,16.39,24,0.28,Bachelor's,Unemployed,Married,No,Yes,Education,Yes,0
Y367M0HZ0G,64,83741,126936,323,23,2,9.92,36,0.84,PhD,Full-time,Single,No,Yes,Business,Yes,0
H0V1WDP6SC,51,124023,58579,640,85,2,5.31,24,0.29,Master's,Unemployed,Single,Yes,No,Business,Yes,0
9VD2Y69LFZ,39,67026,212861,448,37,1,17.62,24,0.49,High School,Full-time,Single,No,No,Other,Yes,0
ERPM1XMLIQ,20,39548,83168,516,61,2,15.92,60,0.67,Bachelor's,Part-time,Single,Yes,Yes,Home,No,0
VMC3X7RTQK,52,44618,155089,547,35,2,5.4,60,0.78,PhD,Full-time,Single,Yes,Yes,Education,Yes,0
VD4UJOKAPF,45,131668,82489,386,105,2,20.04,48,0.33,Bachelor's,Unemployed,Divorced,Yes,No,Home,Yes,0
FF2CWUX11I,43,140608,128989,817,54,3,5.48,60,0.74,Master's,Unemployed,Divorced,Yes,Yes,Other,Yes,0
Q4XDQETCGR,38,96876,228858,596,68,3,7.29,12,0.22,High School,Part-time,Married,Yes,Yes,Auto,Yes,0
8TVQF7U0BB,48,46608,67727,582,6,4,4.27,36,0.68,High School,Part-time,Married,Yes,Yes,Other,Yes,0
7EMM9TCW20,35,35206,166263,357,61,1,5.69,36,0.58,Bachelor's,Unemployed,Divorced,Yes,No,Home,No,0
XNFNLC8WSM,34,130889,112879,609,53,3,7.26,12,0.62,Master's,Full-time,Married,No,Yes,Home,Yes,0
5TTTTWANPQ,52,149449,74808,596,52,2,14.14,36,0.65,PhD,Unemployed,Divorced,Yes,Yes,Home,No,0
Y6099NJXRX,56,91893,35548,498,119,1,19.64,36,0.43,PhD,Part-time,Married,No,Yes,Auto,No,0
1D40FGBK7U,58,43527,53687,525,32,2,15.81,36,0.68,High School,Full-time,Single,Yes,No,Business,Yes,0
VMXA85Z83O,49,27675,221848,361,74,2,8.51,48,0.3,PhD,Full-time,Married,Yes,Yes,Business,No,0
Y4DKQ3XBVQ,64,126598,139248,750,77,3,24.02,48,0.19,PhD,Unemployed,Single,Yes,No,Other,No,0
NPQ1ACZXGH,56,51199,75828,753,81,2,20.38,12,0.37,Master's,Full-time,Married,No,No,Education,No,0
MLBG30G8L5,67,125370,111739,521,106,1,22.98,12,0.13,High School,Full-time,Divorced,Yes,No,Home,No,0
4A3HRIXXW0,44,29298,26415,450,102,4,19.05,24,0.73,Bachelor's,Full-time,Single,Yes,Yes,Business,Yes,1
Y8PZRSZ01U,51,98798,244520,528,87,3,6.22,60,0.76,Bachelor's,Part-time,Divorced,No,Yes,Other,Yes,0
WF2QXO2LDT,68,101385,122097,608,108,3,17.35,60,0.22,PhD,Full-time,Married,Yes,Yes,Business,Yes,0
ZCGLDO5EYH,60,25521,22468,614,60,3,21.79,24,0.82,PhD,Unemployed,Single,No,Yes,Auto,No,1
9W3KCI5EMT,62,138248,89592,503,29,2,8.16,48,0.56,Bachelor's,Full-time,Married,No,Yes,Other,No,0
AUQ36YR1X8,43,135019,247361,605,60,2,12.48,60,0.32,Master's,Full-time,Single,No,No,Education,No,0
FVBO9TLU3Y,22,127587,198567,576,46,4,22.94,12,0.4,Master's,Part-time,Single,No,Yes,Education,No,0
NZFLUW426P,42,148289,119558,523,107,2,15.16,12,0.63,High School,Self-employed,Single,Yes,Yes,Business,No,0
JZ51Y32A1Q,43,121447,126867,839,8,1,13.21,48,0.68,High School,Part-time,Single,No,No,Home,Yes,1
1RHTEYTKVK,42,16653,215109,459,59,1,3.59,36,0.54,Bachelor's,Self-employed,Single,Yes,Yes,Education,Yes,0
XPQA86LFYD,50,21724,203759,314,0,2,23.91,24,0.76,High School,Unemployed,Single,No,No,Other,No,0
WYR18GDI69,38,125413,231448,629,77,4,20.71,36,0.77,High School,Full-time,Married,No,Yes,Education,No,0
T06KV44MB9,31,130870,190336,644,23,2,6.76,12,0.81,Master's,Full-time,Married,No,Yes,Home,Yes,0
QPFPNKFOF9,60,85083,195512,482,119,3,5.14,36,0.83,High School,Self-employed,Married,No,No,Education,No,0
OPGE5AV969,43,20199,35675,430,15,4,22.71,12,0.15,Master's,Full-time,Married,Yes,Yes,Home,No,0
AZA2ERI3F6,55,72706,89030,421,60,4,14.28,36,0.59,Master's,Unemployed,Married,No,Yes,Education,No,0
P85HOQGMK7,38,57147,5353,309,27,3,24.82,36,0.2,Bachelor's,Unemployed,Married,No,No,Education,No,0
3KE34HM64C,51,125964,175504,398,112,2,18.74,48,0.5,High School,Part-time,Married,Yes,Yes,Education,Yes,0
8EV57JF4W0,26,75960,6770,524,42,1,11.67,36,0.23,Master's,Self-employed,Single,No,No,Auto,No,0
9G80N2W40R,34,109179,27225,565,109,3,24.89,24,0.3,Bachelor's,Full-time,Divorced,Yes,No,Home,No,0
V6VHK62900,54,108336,57751,633,45,3,7.14,48,0.28,Master's,Full-time,Married,No,Yes,Business,No,0
FL2QB7MCKC,20,42577,153440,459,88,4,24.29,60,0.39,High School,Self-employed,Divorced,Yes,No,Business,No,1
6V5M5UERQN,64,54361,136874,809,29,3,11.84,48,0.44,Bachelor's,Full-time,Married,Yes,No,Auto,No,0
AAQ9C0VMED,43,23414,244871,663,55,2,4.31,36,0.26,PhD,Full-time,Divorced,Yes,Yes,Auto,No,0
FL6I0RP8NV,34,107398,82159,804,41,3,7.1,48,0.14,High School,Full-time,Married,No,No,Home,Yes,0
NUF7MQ444A,34,55213,107786,821,86,3,21.19,24,0.18,Master's,Part-time,Single,Yes,No,Home,No,0
B440SE01LB,24,75656,156915,388,39,3,17.58,24,0.81,Master's,Self-employed,Divorced,No,Yes,Business,No,0
W81OJ0R2KM,23,38131,139268,519,84,3,9.46,36,0.32,Master's,Part-time,Married,No,Yes,Home,No,0
CQ96H2RJQV,56,118482,34761,538,71,3,6.42,24,0.14,Bachelor's,Part-time,Single,No,No,Auto,Yes,0
F91W7SWGS4,68,77997,110479,494,78,3,24.87,36,0.72,Bachelor's,Self-employed,Divorced,Yes,Yes,Home,No,0
FA8Q6MNZGK,26,67700,216825,598,75,1,4.71,48,0.42,PhD,Full-time,Single,No,No,Home,No,0
WT50VIJYBE,29,62882,201333,572,34,3,21.09,48,0.82,Bachelor's,Part-time,Divorced,No,No,Auto,No,1
RRD2T6PG5F,47,117829,101269,585,24,3,16.79,48,0.19,Master's,Unemployed,Divorced,Yes,No,Business,Yes,0
M0OQSYSBTR,19,67363,225782,509,63,1,4.36,36,0.72,PhD,Part-time,Divorced,No,Yes,Other,Yes,0
JM8NUTF5KT,54,145484,127968,344,29,3,18.27,60,0.53,Bachelor's,Self-employed,Single,Yes,Yes,Auto,No,0
528NTIUZ70,64,119678,76278,585,73,3,22.33,24,0.61,Bachelor's,Full-time,Divorced,Yes,Yes,Home,No,0
J3PE3BQ2DD,22,58108,7665,687,97,3,23.08,60,0.34,Bachelor's,Part-time,Single,Yes,Yes,Home,Yes,0
JRLF5IY8K1,55,36020,204753,711,31,1,17.04,24,0.63,High School,Full-time,Divorced,No,Yes,Other,No,0
YFCH5LOG83,21,24586,208496,795,24,4,5.28,36,0.8,Bachelor's,Full-time,Single,No,Yes,Other,No,1
FVNEFK8V0V,55,46833,40756,464,53,1,4.5,12,0.42,Master's,Unemployed,Married,Yes,Yes,Auto,No,0
8WK2E61NTR,44,83389,7597,666,10,4,8.08,48,0.14,Bachelor's,Part-time,Single,Yes,No,Other,Yes,0
TBNK4DVP0Y,21,29958,34615,556,41,4,18.59,36,0.89,PhD,Self-employed,Single,Yes,No,Home,Yes,0
BPFFOX2RP5,49,70475,207271,819,17,1,4.49,12,0.72,PhD,Full-time,Divorced,Yes,No,Auto,No,0
BSPXUL483M,40,39102,214900,485,17,1,12.54,24,0.35,High School,Full-time,Single,No,No,Auto,Yes,1
Z1R7I22CMO,68,59486,143029,613,80,1,14.33,60,0.47,Master's,Unemployed,Single,No,Yes,Education,No,0
K394SZ3NJW,66,42031,150092,318,9,3,15.03,36,0.17,PhD,Part-time,Divorced,No,No,Business,Yes,0
H9Z6OOWMPE,55,22183,58684,669,59,4,15.21,36,0.85,Bachelor's,Unemployed,Married,No,Yes,Education,Yes,0
0UM7TVUD1D,67,146828,192039,409,51,3,20.83,12,0.37,High School,Full-time,Divorced,Yes,No,Business,No,0
M7HF1SM9XL,30,117954,245059,681,105,3,10.74,36,0.73,Bachelor's,Unemployed,Single,Yes,No,Business,Yes,0
15U2I6WILO,65,132318,153028,784,53,1,3.05,60,0.12,Bachelor's,Self-employed,Single,No,Yes,Other,Yes,0
AG26F4W2FO,28,42621,235237,463,77,1,21.24,36,0.76,Master's,Unemployed,Single,No,Yes,Education,Yes,0
9GB9I9UMEQ,52,139214,62388,818,3,3,16.7,48,0.85,High School,Self-employed,Single,No,No,Business,No,0
MVUTUXYTDV,19,133324,8584,762,47,2,13.12,12,0.2,Master's,Self-employed,Divorced,Yes,No,Home,No,0
H8AZV9TMLD,59,122376,193790,461,103,4,22.34,12,0.88,High School,Part-time,Divorced,Yes,Yes,Home,No,0
WAHOEI5FGW,42,133334,130629,663,89,4,21.99,24,0.82,PhD,Part-time,Divorced,Yes,No,Other,No,0
ZFXQW4WXDV,21,106422,248413,844,60,1,20.78,48,0.73,Bachelor's,Part-time,Single,No,Yes,Business,Yes,0
J1N9YU3GYJ,42,46822,138359,347,60,1,2.1,60,0.46,Master's,Full-time,Married,Yes,No,Business,Yes,0
THE68CD2UF,28,41521,20904,642,39,4,12.46,24,0.21,Bachelor's,Self-employed,Married,No,Yes,Auto,No,0
2GLHQMZ8N0,23,84821,189518,811,92,2,23.28,60,0.43,Bachelor's,Part-time,Single,No,No,Home,No,0
I6IAYE1E3R,51,33704,45555,461,100,3,4.1,60,0.51,High School,Part-time,Married,Yes,No,Auto,Yes,0
7DUSBVRR44,22,95775,39448,576,60,2,17.71,48,0.22,Bachelor's,Self-employed,Married,Yes,Yes,Home,Yes,0
3SG87FY2K1,36,87379,189547,572,44,3,20.54,12,0.72,High School,Part-time,Married,Yes,No,Other,Yes,0
WNOIWHUR4K,43,108568,175848,502,62,1,6.87,12,0.65,PhD,Self-employed,Single,Yes,No,Home,Yes,0
0J2KMMFTB9,25,30973,223482,707,14,2,18.81,24,0.4,Bachelor's,Self-employed,Married,No,Yes,Auto,Yes,0
L7G4DR6YTQ,24,58012,211371,364,34,1,15.91,60,0.15,Bachelor's,Full-time,Single,No,Yes,Education,No,1
JLPX1MMNUN,49,134150,130224,426,21,1,24.73,60,0.28,Master's,Part-time,Married,Yes,No,Education,No,0
B88ZOCAALS,28,17306,146564,547,92,1,7.74,36,0.43,Bachelor's,Full-time,Divorced,No,No,Business,No,0
DLFHJFPRT3,31,102496,144977,763,84,1,7.76,48,0.88,Master's,Self-employed,Divorced,Yes,Yes,Education,Yes,0
5989G1R9ZT,48,48958,67381,724,109,2,6.11,60,0.47,High School,Part-time,Divorced,Yes,Yes,Education,Yes,0
AH1P2RJ20T,18,146376,25877,476,33,4,24.7,12,0.11,Bachelor's,Part-time,Single,No,Yes,Other,No,0
BMB10QK3RZ,64,116960,204650,366,29,1,14.61,36,0.18,Bachelor's,Self-employed,Married,No,Yes,Home,Yes,0
RUPF65ZAX5,30,121354,62062,394,116,2,21.56,48,0.13,PhD,Part-time,Divorced,Yes,No,Auto,Yes,0
8MMQYZ7SFC,43,65546,114543,674,59,4,14.31,24,0.36,Master's,Self-employed,Married,Yes,No,Auto,Yes,0
KXBCYTBINR,25,25277,85897,434,8,4,14.49,12,0.9,Bachelor's,Full-time,Single,No,No,Other,Yes,0
C7EBJRXEM2,59,66782,221016,617,92,2,2.19,60,0.56,Bachelor's,Part-time,Married,No,No,Education,No,0
ONYT957WCR,43,91067,214956,481,26,4,23.75,60,0.69,Bachelor's,Full-time,Married,Yes,Yes,Business,Yes,0
0NZ18GQPGT,22,44356,193429,712,110,1,13.93,24,0.78,Master's,Unemployed,Married,Yes,No,Education,Yes,0
X7OK50FPFY,25,24661,113094,770,107,2,17.21,48,0.71,PhD,Part-time,Divorced,Yes,Yes,Home,Yes,0
TTUB2R1JVE,34,69385,174655,429,51,2,18.18,12,0.27,Master's,Full-time,Married,No,No,Auto,No,0
CEL7CXJ081,20,26436,231610,304,46,2,16.48,12,0.54,Bachelor's,Self-employed,Married,No,Yes,Business,No,0
TLK46F3NWA,34,95028,16809,657,108,4,7.82,48,0.24,Master's,Unemployed,Married,Yes,No,Business,No,0
7Y22FWT2QQ,32,30006,86929,800,4,2,4.23,48,0.59,PhD,Self-employed,Divorced,No,Yes,Education,No,0
FM5AFPDX3J,37,17010,90519,437,95,1,13.52,12,0.52,Bachelor's,Full-time,Divorced,Yes,Yes,Education,No,0
YG0Z4RZAMM,28,41642,75860,704,69,3,7.15,24,0.73,Bachelor's,Self-employed,Married,Yes,No,Education,Yes,0
I3JARBABE1,30,127723,9251,452,9,4,11.33,12,0.14,Master's,Unemployed,Single,No,Yes,Home,Yes,1
A070Y8O12Q,36,58214,209804,301,93,3,10.72,48,0.22,PhD,Unemployed,Married,No,No,Education,No,0
D8JV0929E5,19,19699,156580,721,28,2,15.07,24,0.78,High School,Unemployed,Divorced,Yes,No,Other,No,1
B21WKJ2XEQ,25,130127,178586,435,77,3,3.56,36,0.51,PhD,Part-time,Single,No,Yes,Auto,Yes,0
K9H2VTQW0T,39,130462,99563,794,79,3,20.85,48,0.21,Bachelor's,Unemployed,Divorced,Yes,Yes,Other,No,0
4NGANH4MWT,67,26797,196944,829,107,1,13.35,48,0.71,Bachelor's,Unemployed,Married,No,Yes,Home,Yes,0
KZV5KTB9XP,63,96947,204967,582,94,2,3.99,48,0.41,High School,Unemployed,Married,Yes,Yes,Auto,Yes,0
63AFCX4QPP,25,76664,118536,838,90,3,14.55,48,0.83,Bachelor's,Part-time,Married,Yes,No,Education,Yes,0
JSP4K8MFFZ,50,130479,221737,846,50,1,9.97,24,0.85,High School,Full-time,Single,No,No,Other,No,0
20Y9CGFEOE,44,27970,239810,490,46,3,9.81,48,0.28,PhD,Unemployed,Divorced,No,No,Other,No,0
6TSJB33IZZ,49,43341,60585,604,19,3,22.59,48,0.11,Bachelor's,Self-employed,Divorced,Yes,Yes,Business,No,0
MLJ3497B4X,26,144849,24176,524,112,2,19.74,36,0.53,PhD,Full-time,Married,No,No,Other,No,0
UR3VDG8KTA,32,22140,117736,487,111,4,11.57,24,0.61,Bachelor's,Part-time,Single,Yes,No,Education,No,0
ZLLRZKXFZX,55,22435,6643,553,85,1,14.89,36,0.28,Master's,Unemployed,Divorced,No,No,Business,Yes,0
DQNRC9HU8U,54,122398,221518,599,35,3,20.03,24,0.86,Bachelor's,Full-time,Divorced,Yes,Yes,Other,Yes,0
2NYFY6C6QL,58,142564,187249,368,7,1,12.5,60,0.15,Bachelor's,Part-time,Single,Yes,No,Business,No,0
UGPIJZ5JKB,33,112154,98213,435,8,1,15.22,60,0.81,Master's,Full-time,Divorced,Yes,No,Other,Yes,0
T15169O0NE,65,15797,127606,573,99,1,2.09,36,0.68,Bachelor's,Full-time,Single,No,No,Home,Yes,0
6JWESXEDDI,36,118987,241664,302,76,4,24.74,36,0.68,Master's,Unemployed,Single,No,Yes,Education,Yes,1
ILD98A12VH,37,54981,66575,309,71,3,14.02,12,0.88,Master's,Full-time,Married,Yes,Yes,Business,No,0
9Q0YRIJNO6,25,104499,89297,569,86,1,5.46,60,0.68,Master's,Self-employed,Divorced,No,Yes,Education,Yes,0
I696FYK0IM,23,146616,89946,543,103,3,7.0,48,0.77,High School,Full-time,Married,Yes,No,Auto,Yes,0
7IOHANYRGS,48,87203,178601,698,74,3,15.84,12,0.47,PhD,Self-employed,Married,Yes,Yes,Education,Yes,0
6BXPB0K4RC,24,124883,25648,486,102,3,19.13,36,0.19,Master's,Self-employed,Married,No,No,Home,No,0
NJOOVOVU0D,28,56681,72714,508,17,1,8.95,24,0.13,PhD,Unemployed,Single,Yes,Yes,Home,Yes,1
8OMYAYLWYN,43,52514,47743,661,30,3,23.07,24,0.18,High School,Unemployed,Married,Yes,Yes,Other,No,0
4632EG4QJK,40,148373,183332,814,20,2,19.75,48,0.28,PhD,Part-time,Married,No,No,Home,No,0
FN9AQ8J8DT,33,25914,245203,828,73,1,18.63,48,0.74,Master's,Full-time,Single,No,No,Other,Yes,1
5ZHFXMW8OG,28,27151,125272,593,67,1,3.47,36,0.89,Master's,Part-time,Single,Yes,Yes,Business,Yes,1
1JX316KIPZ,69,148909,182543,431,27,3,10.25,60,0.78,Bachelor's,Part-time,Single,No,Yes,Home,Yes,0
8X678XFXU8,40,53108,174875,588,46,1,2.45,24,0.48,Bachelor's,Full-time,Divorced,No,No,Education,Yes,0
II7T21M8U0,64,39709,82041,727,106,1,3.73,36,0.51,Bachelor's,Unemployed,Single,Yes,Yes,Home,Yes,0
N64G2P3BM9,55,37495,105404,316,119,4,5.07,12,0.26,PhD,Full-time,Married,No,No,Education,Yes,0
TGK8CRIRF6,58,34698,223832,562,26,1,21.03,48,0.77,Bachelor's,Full-time,Single,No,Yes,Home,No,1
QMBAWU9CD1,28,110567,141760,662,12,3,7.21,60,0.16,High School,Self-employed,Married,Yes,Yes,Other,Yes,0
ZA2B8XQVQI,20,70027,156039,484,67,2,3.37,48,0.87,Master's,Part-time,Married,Yes,Yes,Auto,Yes,0
T9SKY2AYGB,47,21880,81026,419,68,4,23.38,48,0.75,PhD,Part-time,Divorced,No,Yes,Education,Yes,0
TR80DFOBGD,39,26483,100730,476,28,4,19.18,24,0.12,PhD,Self-employed,Single,Yes,Yes,Auto,Yes,1
ZN1AGFLR45,57,18995,126684,448,116,2,10.02,24,0.86,PhD,Self-employed,Married,No,No,Auto,No,0
1NSU5XVGMP,34,39684,67840,742,38,4,16.79,24,0.27,Bachelor's,Part-time,Divorced,No,No,Business,Yes,0
EBXFL73YHL,64,130699,27876,744,58,2,13.91,60,0.23,Master's,Unemployed,Married,Yes,Yes,Business,Yes,0
0MB1EF0P9C,24,86040,54899,841,90,3,6.3,24,0.25,Master's,Part-time,Single,Yes,No,Home,No,0
ZBR95F7M05,19,131974,235543,685,33,3,7.88,36,0.9,PhD,Unemployed,Divorced,No,Yes,Other,No,0
PPNUPDQTLL,57,147182,72634,579,12,4,20.26,24,0.29,High School,Self-employed,Single,No,No,Auto,No,0
EOPOYBSE62,29,72684,173866,818,77,2,23.16,48,0.5,High School,Full-time,Single,No,Yes,Other,No,1
KYW5CZPZYG,38,61303,94591,755,98,4,6.35,36,0.28,PhD,Self-employed,Divorced,Yes,Yes,Auto,Yes,0
SP8LUMEBSE,48,115951,231271,412,111,4,3.76,24,0.11,Bachelor's,Self-employed,Divorced,No,Yes,Auto,Yes,0
R3JJ696H0P,48,33189,243305,453,44,2,19.43,12,0.88,Bachelor's,Part-time,Married,Yes,No,Business,Yes,0
NUUTMHYSGP,35,57026,218291,526,98,1,2.45,36,0.57,PhD,Self-employed,Single,Yes,No,Education,No,0
YKTNQRX5HW,42,93600,77078,716,112,1,2.32,60,0.22,High School,Unemployed,Single,No,No,Other,Yes,0
2T6IGUPS9L,19,49452,175667,348,31,2,8.29,48,0.62,High School,Unemployed,Married,Yes,Yes,Auto,No,0
E6XV2L18F8,23,51018,203734,724,19,4,10.24,24,0.58,Bachelor's,Part-time,Single,Yes,No,Home,Yes,1
